record_Server :[tid: 26286]
http://192.168.1.205:8080/live/server_create/live/server_delete/live/server_select/live/live_update
E0910 15:18:31.808790 26286 webserver.cpp:264] 接口返回数据异常 ret:-1  错误信息:
### Error updating database.  Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'LIVE录像-http://192.168.1.206:8081/live/record' for key 'IDX_server_info_np'
### The error may involve com.dbr.eduLive.Dao.ServiceDao.serverInsert-Inline
### The error occurred while setting parameters
### SQL: insert into server_info    (      netFlag    ,     serverType    ,     serverName    ,     serverApi    )    values    (      ?    ,     ?    ,     ?    ,     ?    )
### Cause: java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'LIVE录像-http://192.168.1.206:8081/live/record' for key 'IDX_server_info_np'
; SQL []; Duplicate entry 'LIVE录像-http://192.168.1.206:8081/live/record' for key 'IDX_server_info_np'; nested exception is java.sql.SQLIntegrityConstraintViolationException: Duplicate entry 'LIVE录像-http://192.168.1.206:8081/live/record' for key 'IDX_server_info_np'
E0910 15:18:31.809602 26286 webserver.cpp:515] 解析注册录制 数据失败 main_ret:-1
httpServer_fun :[tid: 26288]
server starting
time url:http://192.168.1.205:8080/live/server_update?serverId=&netFlag=1
E0910 17:47:08.380934  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:10.161433  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:11.809545  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:13.460654  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:15.204947  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:16.853211  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:18.506358  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:20.373029  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:22.018884  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:23.813334  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:25.465332  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:27.115669  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:28.850978  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:30.500337  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:32.148989  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:33.924971  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:35.572371  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:37.221947  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:38.980036  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:40.623405  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:42.378417  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:44.030063  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:45.677526  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:47.464560  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:49.117215  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:50.764966  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:52.530926  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:54.184778  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:55.833282  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:57.546751  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:47:59.199280  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:00.934666  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:02.584151  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:04.230968  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:05.965699  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:07.614337  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:09.262540  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:11.040105  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:12.692349  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:14.337967  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:16.155794  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:17.808733  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:19.601611  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:21.249083  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:22.899636  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:24.701773  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:26.350690  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:28.004139  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:29.742727  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:31.392799  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:33.042148  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:34.814393  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:36.463390  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:38.265609  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:39.916522  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:41.564958  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:43.337360  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:44.984202  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:46.634171  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:48.472813  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:50.118978  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:51.853569  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:53.502635  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:55.149667  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:56.967814  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:48:58.620627  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:00.266568  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:01.979898  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:03.632745  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:05.280015  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:07.055618  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:08.697492  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:10.488196  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:12.137552  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:13.787708  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:15.551160  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:17.199578  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:18.851539  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:20.573145  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:22.217583  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:23.864560  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:25.617929  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:27.266588  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:28.987401  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:30.633904  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:32.284647  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:34.005216  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:35.641722  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:37.284401  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:39.058200  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:40.707684  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:42.358106  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:44.135862  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:45.779175  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:47.534320  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:49.176254  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:50.825642  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:52.575464  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:54.225049  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:55.875437  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:57.652907  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:49:59.303807  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:00.949069  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:02.678367  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:04.329525  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:05.977685  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:07.749840  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:09.401089  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:11.157869  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:12.809424  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:14.449545  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:16.170596  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:17.820756  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:19.469835  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:21.191462  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:22.842510  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:24.495177  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:26.308985  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:27.957160  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:29.724830  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:31.376109  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:33.026259  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:34.772531  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:36.424677  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:38.073746  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:39.872561  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:41.524935  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:43.274528  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:44.927455  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:46.567144  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:48.346984  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:49.997700  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:51.640199  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:53.417484  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:55.066205  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:56.715673  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:50:58.526490  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:00.176594  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:01.941308  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:03.591146  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:05.241899  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:07.028060  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:08.675451  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:10.327265  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:12.102995  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:13.754564  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:15.406805  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:17.222869  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:18.871896  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:20.653069  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:22.300426  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:23.949777  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:25.793300  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:27.440820  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:29.089612  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:30.885596  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:32.534037  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:34.313679  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:35.966655  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:37.616091  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:39.426337  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:41.076809  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:42.728204  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:44.440014  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:46.092870  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:47.743687  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:49.473184  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:51.124153  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:52.894186  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:54.539831  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:56.189268  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:57.914376  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:51:59.566013  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:01.211354  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:02.973661  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:04.622203  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:06.270782  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:07.974313  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:09.623991  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:11.407946  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:13.060809  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:14.710940  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:16.503633  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:18.152217  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:19.804667  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:21.547408  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:23.195214  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:24.847348  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:26.644495  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:28.294302  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:30.016103  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:31.663161  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:33.311604  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:35.028451  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:36.676403  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:38.328717  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:40.102736  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:41.749007  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:43.401147  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:45.162474  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:46.811635  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:48.523587  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:50.173187  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:51.824662  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:53.536082  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:55.186097  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:56.836263  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:52:58.629509  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:00.276577  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:01.927079  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:03.724032  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:05.374027  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:07.091783  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:08.743494  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:10.392956  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:12.130205  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:13.783918  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:15.434139  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:17.214690  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:18.866783  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:20.517030  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:22.298872  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:23.941792  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:25.590320  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:27.470870  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:29.122578  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:30.842851  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:32.493366  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:34.142858  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:36.005509  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:37.653662  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:39.305994  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:41.141786  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:42.791970  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:44.571321  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:46.221665  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:47.871910  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:49.610193  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:51.255358  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:52.907827  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:54.619833  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:56.268911  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
E0910 17:53:57.921767  8498 CCycleBuffer.cpp:161] 缓冲区数据不足 m_usedSize:0  count:11
